Country,State,District,Category,Sub_Category,Year,Total_Crimes
Malaysia,Sabah,Penampang,property,theft_vehicle_motorcar,1/1/2021,10
Malaysia,Sabah,Penampang,property,theft_vehicle_motorcar,1/1/2022,10
Malaysia,Sabah,Penampang,property,theft_vehicle_motorcar,1/1/2023,7
Malaysia,Sabah,Penampang,property,theft_vehicle_motorcycle,1/1/2021,30
Malaysia,Sabah,Penampang,property,theft_vehicle_motorcycle,1/1/2022,50
Malaysia,Sabah,Penampang,property,theft_vehicle_motorcycle,1/1/2023,38
Malaysia,Sabah,Ranau,assault,all,1/1/2021,10
Malaysia,Sabah,Ranau,assault,all,1/1/2022,8
Malaysia,Sabah,Ranau,assault,all,1/1/2023,9
Malaysia,Sabah,Ranau,assault,causing_injury,1/1/2021,5
Malaysia,Sabah,Ranau,assault,causing_injury,1/1/2022,6
Malaysia,Sabah,Ranau,assault,causing_injury,1/1/2023,3
Malaysia,Sabah,Ranau,assault,murder,1/1/2021,1
Malaysia,Sabah,Ranau,assault,murder,1/1/2022,0
Malaysia,Sabah,Ranau,assault,murder,1/1/2023,1
Malaysia,Sabah,Ranau,assault,rape,1/1/2021,0
Malaysia,Sabah,Ranau,assault,rape,1/1/2022,2
Malaysia,Sabah,Ranau,assault,rape,1/1/2023,4
Malaysia,Sabah,Ranau,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sabah,Ranau,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sabah,Ranau,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sabah,Ranau,assault,robbery_gang_unarmed,1/1/2021,2
Malaysia,Sabah,Ranau,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sabah,Ranau,assault,robbery_gang_unarmed,1/1/2023,1
Malaysia,Sabah,Ranau,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sabah,Ranau,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sabah,Ranau,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sabah,Ranau,assault,robbery_solo_unarmed,1/1/2021,2
Malaysia,Sabah,Ranau,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sabah,Ranau,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sabah,Ranau,property,all,1/1/2021,49
Malaysia,Sabah,Ranau,property,all,1/1/2022,66
Malaysia,Sabah,Ranau,property,all,1/1/2023,70
Malaysia,Sabah,Ranau,property,break_in,1/1/2021,20
Malaysia,Sabah,Ranau,property,break_in,1/1/2022,25
Malaysia,Sabah,Ranau,property,break_in,1/1/2023,25
Malaysia,Sabah,Ranau,property,theft_other,1/1/2021,24
Malaysia,Sabah,Ranau,property,theft_other,1/1/2022,32
Malaysia,Sabah,Ranau,property,theft_other,1/1/2023,34
Malaysia,Sabah,Ranau,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sabah,Ranau,property,theft_vehicle_lorry,1/1/2022,2
Malaysia,Sabah,Ranau,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sabah,Ranau,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sabah,Ranau,property,theft_vehicle_motorcar,1/1/2022,3
Malaysia,Sabah,Ranau,property,theft_vehicle_motorcar,1/1/2023,2
Malaysia,Sabah,Ranau,property,theft_vehicle_motorcycle,1/1/2021,5
Malaysia,Sabah,Ranau,property,theft_vehicle_motorcycle,1/1/2022,4
Malaysia,Sabah,Ranau,property,theft_vehicle_motorcycle,1/1/2023,9
Malaysia,Sabah,Sandakan,assault,all,1/1/2021,51
Malaysia,Sabah,Sandakan,assault,all,1/1/2022,47
Malaysia,Sabah,Sandakan,assault,all,1/1/2023,47
Malaysia,Sabah,Sandakan,assault,causing_injury,1/1/2021,18
Malaysia,Sabah,Sandakan,assault,causing_injury,1/1/2022,10
Malaysia,Sabah,Sandakan,assault,causing_injury,1/1/2023,12
Malaysia,Sabah,Sandakan,assault,murder,1/1/2021,1
Malaysia,Sabah,Sandakan,assault,murder,1/1/2022,5
Malaysia,Sabah,Sandakan,assault,murder,1/1/2023,1
Malaysia,Sabah,Sandakan,assault,rape,1/1/2021,13
Malaysia,Sabah,Sandakan,assault,rape,1/1/2022,19
Malaysia,Sabah,Sandakan,assault,rape,1/1/2023,19
Malaysia,Sabah,Sandakan,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sabah,Sandakan,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sabah,Sandakan,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sabah,Sandakan,assault,robbery_gang_unarmed,1/1/2021,6
Malaysia,Sabah,Sandakan,assault,robbery_gang_unarmed,1/1/2022,5
Malaysia,Sabah,Sandakan,assault,robbery_gang_unarmed,1/1/2023,5
Malaysia,Sabah,Sandakan,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sabah,Sandakan,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sabah,Sandakan,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sabah,Sandakan,assault,robbery_solo_unarmed,1/1/2021,13
Malaysia,Sabah,Sandakan,assault,robbery_solo_unarmed,1/1/2022,8
Malaysia,Sabah,Sandakan,assault,robbery_solo_unarmed,1/1/2023,10
Malaysia,Sabah,Sandakan,property,all,1/1/2021,436
Malaysia,Sabah,Sandakan,property,all,1/1/2022,521
Malaysia,Sabah,Sandakan,property,all,1/1/2023,494
Malaysia,Sabah,Sandakan,property,break_in,1/1/2021,149
Malaysia,Sabah,Sandakan,property,break_in,1/1/2022,179
Malaysia,Sabah,Sandakan,property,break_in,1/1/2023,208
Malaysia,Sabah,Sandakan,property,theft_other,1/1/2021,249
Malaysia,Sabah,Sandakan,property,theft_other,1/1/2022,283
Malaysia,Sabah,Sandakan,property,theft_other,1/1/2023,258
Malaysia,Sabah,Sandakan,property,theft_vehicle_lorry,1/1/2021,4
Malaysia,Sabah,Sandakan,property,theft_vehicle_lorry,1/1/2022,6
Malaysia,Sabah,Sandakan,property,theft_vehicle_lorry,1/1/2023,2
Malaysia,Sabah,Sandakan,property,theft_vehicle_motorcar,1/1/2021,10
Malaysia,Sabah,Sandakan,property,theft_vehicle_motorcar,1/1/2022,19
Malaysia,Sabah,Sandakan,property,theft_vehicle_motorcar,1/1/2023,10
Malaysia,Sabah,Sandakan,property,theft_vehicle_motorcycle,1/1/2021,24
Malaysia,Sabah,Sandakan,property,theft_vehicle_motorcycle,1/1/2022,34
Malaysia,Sabah,Sandakan,property,theft_vehicle_motorcycle,1/1/2023,16
Malaysia,Sabah,Semporna,assault,all,1/1/2021,34
Malaysia,Sabah,Semporna,assault,all,1/1/2022,36
Malaysia,Sabah,Semporna,assault,all,1/1/2023,36
Malaysia,Sabah,Semporna,assault,causing_injury,1/1/2021,13
Malaysia,Sabah,Semporna,assault,causing_injury,1/1/2022,15
Malaysia,Sabah,Semporna,assault,causing_injury,1/1/2023,11
Malaysia,Sabah,Semporna,assault,murder,1/1/2021,2
Malaysia,Sabah,Semporna,assault,murder,1/1/2022,2
Malaysia,Sabah,Semporna,assault,murder,1/1/2023,2
Malaysia,Sabah,Semporna,assault,rape,1/1/2021,8
Malaysia,Sabah,Semporna,assault,rape,1/1/2022,12
Malaysia,Sabah,Semporna,assault,rape,1/1/2023,11
Malaysia,Sabah,Semporna,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sabah,Semporna,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sabah,Semporna,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sabah,Semporna,assault,robbery_gang_unarmed,1/1/2021,4
Malaysia,Sabah,Semporna,assault,robbery_gang_unarmed,1/1/2022,7
Malaysia,Sabah,Semporna,assault,robbery_gang_unarmed,1/1/2023,3
Malaysia,Sabah,Semporna,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sabah,Semporna,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sabah,Semporna,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sabah,Semporna,assault,robbery_solo_unarmed,1/1/2021,7
Malaysia,Sabah,Semporna,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sabah,Semporna,assault,robbery_solo_unarmed,1/1/2023,9
Malaysia,Sabah,Semporna,property,all,1/1/2021,235
Malaysia,Sabah,Semporna,property,all,1/1/2022,133
Malaysia,Sabah,Semporna,property,all,1/1/2023,184
Malaysia,Sabah,Semporna,property,break_in,1/1/2021,88
Malaysia,Sabah,Semporna,property,break_in,1/1/2022,45
Malaysia,Sabah,Semporna,property,break_in,1/1/2023,72
Malaysia,Sabah,Semporna,property,theft_other,1/1/2021,128
Malaysia,Sabah,Semporna,property,theft_other,1/1/2022,77
Malaysia,Sabah,Semporna,property,theft_other,1/1/2023,94
Malaysia,Sabah,Semporna,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sabah,Semporna,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sabah,Semporna,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sabah,Semporna,property,theft_vehicle_motorcar,1/1/2021,7
Malaysia,Sabah,Semporna,property,theft_vehicle_motorcar,1/1/2022,3
Malaysia,Sabah,Semporna,property,theft_vehicle_motorcar,1/1/2023,6
Malaysia,Sabah,Semporna,property,theft_vehicle_motorcycle,1/1/2021,12
Malaysia,Sabah,Semporna,property,theft_vehicle_motorcycle,1/1/2022,8
Malaysia,Sabah,Semporna,property,theft_vehicle_motorcycle,1/1/2023,12
Malaysia,Sabah,Sipitang,assault,all,1/1/2021,2
Malaysia,Sabah,Sipitang,assault,all,1/1/2022,5
Malaysia,Sabah,Sipitang,assault,all,1/1/2023,4
Malaysia,Sabah,Sipitang,assault,causing_injury,1/1/2021,1
Malaysia,Sabah,Sipitang,assault,causing_injury,1/1/2022,2
Malaysia,Sabah,Sipitang,assault,causing_injury,1/1/2023,1
Malaysia,Sabah,Sipitang,assault,murder,1/1/2021,0
Malaysia,Sabah,Sipitang,assault,murder,1/1/2022,0
Malaysia,Sabah,Sipitang,assault,murder,1/1/2023,0
Malaysia,Sabah,Sipitang,assault,rape,1/1/2021,1
Malaysia,Sabah,Sipitang,assault,rape,1/1/2022,1
Malaysia,Sabah,Sipitang,assault,rape,1/1/2023,3
Malaysia,Sabah,Sipitang,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sabah,Sipitang,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sabah,Sipitang,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sabah,Sipitang,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sabah,Sipitang,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sabah,Sipitang,assault,robbery_gang_unarmed,1/1/2023,0
Malaysia,Sabah,Sipitang,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sabah,Sipitang,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sabah,Sipitang,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sabah,Sipitang,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sabah,Sipitang,assault,robbery_solo_unarmed,1/1/2022,2
Malaysia,Sabah,Sipitang,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sabah,Sipitang,property,all,1/1/2021,52
Malaysia,Sabah,Sipitang,property,all,1/1/2022,26
Malaysia,Sabah,Sipitang,property,all,1/1/2023,18
Malaysia,Sabah,Sipitang,property,break_in,1/1/2021,25
Malaysia,Sabah,Sipitang,property,break_in,1/1/2022,4
Malaysia,Sabah,Sipitang,property,break_in,1/1/2023,7
Malaysia,Sabah,Sipitang,property,theft_other,1/1/2021,22
Malaysia,Sabah,Sipitang,property,theft_other,1/1/2022,19
Malaysia,Sabah,Sipitang,property,theft_other,1/1/2023,10
Malaysia,Sabah,Sipitang,property,theft_vehicle_lorry,1/1/2021,1
Malaysia,Sabah,Sipitang,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sabah,Sipitang,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sabah,Sipitang,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sabah,Sipitang,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Sabah,Sipitang,property,theft_vehicle_motorcar,1/1/2023,0
Malaysia,Sabah,Sipitang,property,theft_vehicle_motorcycle,1/1/2021,4
Malaysia,Sabah,Sipitang,property,theft_vehicle_motorcycle,1/1/2022,3
Malaysia,Sabah,Sipitang,property,theft_vehicle_motorcycle,1/1/2023,1
Malaysia,Sabah,Tawau,assault,all,1/1/2021,38
Malaysia,Sabah,Tawau,assault,all,1/1/2022,67
Malaysia,Sabah,Tawau,assault,all,1/1/2023,75
Malaysia,Sabah,Tawau,assault,causing_injury,1/1/2021,10
Malaysia,Sabah,Tawau,assault,causing_injury,1/1/2022,23
Malaysia,Sabah,Tawau,assault,causing_injury,1/1/2023,27
Malaysia,Sabah,Tawau,assault,murder,1/1/2021,2
Malaysia,Sabah,Tawau,assault,murder,1/1/2022,2
Malaysia,Sabah,Tawau,assault,murder,1/1/2023,3
Malaysia,Sabah,Tawau,assault,rape,1/1/2021,9
Malaysia,Sabah,Tawau,assault,rape,1/1/2022,15
Malaysia,Sabah,Tawau,assault,rape,1/1/2023,23
Malaysia,Sabah,Tawau,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sabah,Tawau,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sabah,Tawau,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sabah,Tawau,assault,robbery_gang_unarmed,1/1/2021,7
Malaysia,Sabah,Tawau,assault,robbery_gang_unarmed,1/1/2022,12
Malaysia,Sabah,Tawau,assault,robbery_gang_unarmed,1/1/2023,10
Malaysia,Sabah,Tawau,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sabah,Tawau,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sabah,Tawau,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sabah,Tawau,assault,robbery_solo_unarmed,1/1/2021,10
Malaysia,Sabah,Tawau,assault,robbery_solo_unarmed,1/1/2022,15
Malaysia,Sabah,Tawau,assault,robbery_solo_unarmed,1/1/2023,12
Malaysia,Sabah,Tawau,property,all,1/1/2021,315
Malaysia,Sabah,Tawau,property,all,1/1/2022,690
Malaysia,Sabah,Tawau,property,all,1/1/2023,720
Malaysia,Sabah,Tawau,property,break_in,1/1/2021,136
Malaysia,Sabah,Tawau,property,break_in,1/1/2022,263
Malaysia,Sabah,Tawau,property,break_in,1/1/2023,288
Malaysia,Sabah,Tawau,property,theft_other,1/1/2021,125
Malaysia,Sabah,Tawau,property,theft_other,1/1/2022,344
Malaysia,Sabah,Tawau,property,theft_other,1/1/2023,382
Malaysia,Sabah,Tawau,property,theft_vehicle_lorry,1/1/2021,5
Malaysia,Sabah,Tawau,property,theft_vehicle_lorry,1/1/2022,4
Malaysia,Sabah,Tawau,property,theft_vehicle_lorry,1/1/2023,5
Malaysia,Sabah,Tawau,property,theft_vehicle_motorcar,1/1/2021,7
Malaysia,Sabah,Tawau,property,theft_vehicle_motorcar,1/1/2022,7
Malaysia,Sabah,Tawau,property,theft_vehicle_motorcar,1/1/2023,4
Malaysia,Sabah,Tawau,property,theft_vehicle_motorcycle,1/1/2021,42
Malaysia,Sabah,Tawau,property,theft_vehicle_motorcycle,1/1/2022,72
Malaysia,Sabah,Tawau,property,theft_vehicle_motorcycle,1/1/2023,41
Malaysia,Sabah,Tenom,assault,all,1/1/2021,6
Malaysia,Sabah,Tenom,assault,all,1/1/2022,5
Malaysia,Sabah,Tenom,assault,all,1/1/2023,17
Malaysia,Sabah,Tenom,assault,causing_injury,1/1/2021,4
Malaysia,Sabah,Tenom,assault,causing_injury,1/1/2022,4
Malaysia,Sabah,Tenom,assault,causing_injury,1/1/2023,6
Malaysia,Sabah,Tenom,assault,murder,1/1/2021,0
Malaysia,Sabah,Tenom,assault,murder,1/1/2022,0
Malaysia,Sabah,Tenom,assault,murder,1/1/2023,0
Malaysia,Sabah,Tenom,assault,rape,1/1/2021,2
Malaysia,Sabah,Tenom,assault,rape,1/1/2022,1
Malaysia,Sabah,Tenom,assault,rape,1/1/2023,9
Malaysia,Sabah,Tenom,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sabah,Tenom,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sabah,Tenom,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sabah,Tenom,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sabah,Tenom,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sabah,Tenom,assault,robbery_gang_unarmed,1/1/2023,2
Malaysia,Sabah,Tenom,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sabah,Tenom,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sabah,Tenom,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sabah,Tenom,assault,robbery_solo_unarmed,1/1/2021,0
Malaysia,Sabah,Tenom,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sabah,Tenom,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sabah,Tenom,property,all,1/1/2021,30
Malaysia,Sabah,Tenom,property,all,1/1/2022,35
Malaysia,Sabah,Tenom,property,all,1/1/2023,38
Malaysia,Sabah,Tenom,property,break_in,1/1/2021,8
Malaysia,Sabah,Tenom,property,break_in,1/1/2022,14
Malaysia,Sabah,Tenom,property,break_in,1/1/2023,3
Malaysia,Sabah,Tenom,property,theft_other,1/1/2021,14
Malaysia,Sabah,Tenom,property,theft_other,1/1/2022,20
Malaysia,Sabah,Tenom,property,theft_other,1/1/2023,31
Malaysia,Sabah,Tenom,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sabah,Tenom,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sabah,Tenom,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sabah,Tenom,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sabah,Tenom,property,theft_vehicle_motorcar,1/1/2022,1
Malaysia,Sabah,Tenom,property,theft_vehicle_motorcar,1/1/2023,2
Malaysia,Sabah,Tenom,property,theft_vehicle_motorcycle,1/1/2021,8
Malaysia,Sabah,Tenom,property,theft_vehicle_motorcycle,1/1/2022,0
Malaysia,Sabah,Tenom,property,theft_vehicle_motorcycle,1/1/2023,2
Malaysia,Sabah,Tuaran,assault,all,1/1/2021,8
Malaysia,Sabah,Tuaran,assault,all,1/1/2022,7
Malaysia,Sabah,Tuaran,assault,all,1/1/2023,8
Malaysia,Sabah,Tuaran,assault,causing_injury,1/1/2021,1
Malaysia,Sabah,Tuaran,assault,causing_injury,1/1/2022,2
Malaysia,Sabah,Tuaran,assault,causing_injury,1/1/2023,3
Malaysia,Sabah,Tuaran,assault,murder,1/1/2021,0
Malaysia,Sabah,Tuaran,assault,murder,1/1/2022,0
Malaysia,Sabah,Tuaran,assault,murder,1/1/2023,0
Malaysia,Sabah,Tuaran,assault,rape,1/1/2021,6
Malaysia,Sabah,Tuaran,assault,rape,1/1/2022,5
Malaysia,Sabah,Tuaran,assault,rape,1/1/2023,5
Malaysia,Sabah,Tuaran,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sabah,Tuaran,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sabah,Tuaran,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sabah,Tuaran,assault,robbery_gang_unarmed,1/1/2021,0
Malaysia,Sabah,Tuaran,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sabah,Tuaran,assault,robbery_gang_unarmed,1/1/2023,0
Malaysia,Sabah,Tuaran,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sabah,Tuaran,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sabah,Tuaran,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sabah,Tuaran,assault,robbery_solo_unarmed,1/1/2021,1
Malaysia,Sabah,Tuaran,assault,robbery_solo_unarmed,1/1/2022,0
Malaysia,Sabah,Tuaran,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sabah,Tuaran,property,all,1/1/2021,49
Malaysia,Sabah,Tuaran,property,all,1/1/2022,53
Malaysia,Sabah,Tuaran,property,all,1/1/2023,61
Malaysia,Sabah,Tuaran,property,break_in,1/1/2021,22
Malaysia,Sabah,Tuaran,property,break_in,1/1/2022,16
Malaysia,Sabah,Tuaran,property,break_in,1/1/2023,20
Malaysia,Sabah,Tuaran,property,theft_other,1/1/2021,15
Malaysia,Sabah,Tuaran,property,theft_other,1/1/2022,18
Malaysia,Sabah,Tuaran,property,theft_other,1/1/2023,17
Malaysia,Sabah,Tuaran,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sabah,Tuaran,property,theft_vehicle_lorry,1/1/2022,1
Malaysia,Sabah,Tuaran,property,theft_vehicle_lorry,1/1/2023,3
Malaysia,Sabah,Tuaran,property,theft_vehicle_motorcar,1/1/2021,4
Malaysia,Sabah,Tuaran,property,theft_vehicle_motorcar,1/1/2022,6
Malaysia,Sabah,Tuaran,property,theft_vehicle_motorcar,1/1/2023,3
Malaysia,Sabah,Tuaran,property,theft_vehicle_motorcycle,1/1/2021,8
Malaysia,Sabah,Tuaran,property,theft_vehicle_motorcycle,1/1/2022,12
Malaysia,Sabah,Tuaran,property,theft_vehicle_motorcycle,1/1/2023,18
Malaysia,Sabah,W.P. Labuan,assault,all,1/1/2021,17
Malaysia,Sabah,W.P. Labuan,assault,all,1/1/2022,24
Malaysia,Sabah,W.P. Labuan,assault,all,1/1/2023,19
Malaysia,Sabah,W.P. Labuan,assault,causing_injury,1/1/2021,5
Malaysia,Sabah,W.P. Labuan,assault,causing_injury,1/1/2022,9
Malaysia,Sabah,W.P. Labuan,assault,causing_injury,1/1/2023,9
Malaysia,Sabah,W.P. Labuan,assault,murder,1/1/2021,0
Malaysia,Sabah,W.P. Labuan,assault,murder,1/1/2022,0
Malaysia,Sabah,W.P. Labuan,assault,murder,1/1/2023,0
Malaysia,Sabah,W.P. Labuan,assault,rape,1/1/2021,9
Malaysia,Sabah,W.P. Labuan,assault,rape,1/1/2022,14
Malaysia,Sabah,W.P. Labuan,assault,rape,1/1/2023,10
Malaysia,Sabah,W.P. Labuan,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sabah,W.P. Labuan,assault,robbery_gang_armed,1/1/2022,0
Malaysia,Sabah,W.P. Labuan,assault,robbery_gang_armed,1/1/2023,0
Malaysia,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,1/1/2021,1
Malaysia,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,1/1/2022,0
Malaysia,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,1/1/2023,0
Malaysia,Sabah,W.P. Labuan,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sabah,W.P. Labuan,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sabah,W.P. Labuan,assault,robbery_solo_armed,1/1/2023,0
Malaysia,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,1/1/2021,2
Malaysia,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,1/1/2022,1
Malaysia,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,1/1/2023,0
Malaysia,Sabah,W.P. Labuan,property,all,1/1/2021,124
Malaysia,Sabah,W.P. Labuan,property,all,1/1/2022,87
Malaysia,Sabah,W.P. Labuan,property,all,1/1/2023,109
Malaysia,Sabah,W.P. Labuan,property,break_in,1/1/2021,37
Malaysia,Sabah,W.P. Labuan,property,break_in,1/1/2022,13
Malaysia,Sabah,W.P. Labuan,property,break_in,1/1/2023,26
Malaysia,Sabah,W.P. Labuan,property,theft_other,1/1/2021,81
Malaysia,Sabah,W.P. Labuan,property,theft_other,1/1/2022,67
Malaysia,Sabah,W.P. Labuan,property,theft_other,1/1/2023,75
Malaysia,Sabah,W.P. Labuan,property,theft_vehicle_lorry,1/1/2021,0
Malaysia,Sabah,W.P. Labuan,property,theft_vehicle_lorry,1/1/2022,0
Malaysia,Sabah,W.P. Labuan,property,theft_vehicle_lorry,1/1/2023,0
Malaysia,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,1/1/2021,0
Malaysia,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,1/1/2022,0
Malaysia,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,1/1/2023,0
Malaysia,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,1/1/2021,6
Malaysia,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,1/1/2022,7
Malaysia,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,1/1/2023,8
Malaysia,Sarawak,All,assault,all,1/1/2021,593
Malaysia,Sarawak,All,assault,all,1/1/2022,588
Malaysia,Sarawak,All,assault,all,1/1/2023,558
Malaysia,Sarawak,All,assault,causing_injury,1/1/2021,296
Malaysia,Sarawak,All,assault,causing_injury,1/1/2022,306
Malaysia,Sarawak,All,assault,causing_injury,1/1/2023,251
Malaysia,Sarawak,All,assault,murder,1/1/2021,25
Malaysia,Sarawak,All,assault,murder,1/1/2022,22
Malaysia,Sarawak,All,assault,murder,1/1/2023,13
Malaysia,Sarawak,All,assault,rape,1/1/2021,124
Malaysia,Sarawak,All,assault,rape,1/1/2022,119
Malaysia,Sarawak,All,assault,rape,1/1/2023,121
Malaysia,Sarawak,All,assault,robbery_gang_armed,1/1/2021,0
Malaysia,Sarawak,All,assault,robbery_gang_armed,1/1/2022,1
Malaysia,Sarawak,All,assault,robbery_gang_armed,1/1/2023,5
Malaysia,Sarawak,All,assault,robbery_gang_unarmed,1/1/2021,90
Malaysia,Sarawak,All,assault,robbery_gang_unarmed,1/1/2022,82
Malaysia,Sarawak,All,assault,robbery_gang_unarmed,1/1/2023,114
Malaysia,Sarawak,All,assault,robbery_solo_armed,1/1/2021,0
Malaysia,Sarawak,All,assault,robbery_solo_armed,1/1/2022,0
Malaysia,Sarawak,All,assault,robbery_solo_armed,1/1/2023,2
Malaysia,Sarawak,All,assault,robbery_solo_unarmed,1/1/2021,58
Malaysia,Sarawak,All,assault,robbery_solo_unarmed,1/1/2022,58
Malaysia,Sarawak,All,assault,robbery_solo_unarmed,1/1/2023,52
Malaysia,Sarawak,All,property,all,1/1/2021,3701
Malaysia,Sarawak,All,property,all,1/1/2022,3299
Malaysia,Sarawak,All,property,all,1/1/2023,3487
Malaysia,Sarawak,All,property,break_in,1/1/2021,1163
Malaysia,Sarawak,All,property,break_in,1/1/2022,891
Malaysia,Sarawak,All,property,break_in,1/1/2023,960
Malaysia,Sarawak,All,property,theft_other,1/1/2021,1876
Malaysia,Sarawak,All,property,theft_other,1/1/2022,1421
Malaysia,Sarawak,All,property,theft_other,1/1/2023,1390
Malaysia,Sarawak,All,property,theft_vehicle_lorry,1/1/2021,23
Malaysia,Sarawak,All,property,theft_vehicle_lorry,1/1/2022,21
Malaysia,Sarawak,All,property,theft_vehicle_lorry,1/1/2023,56
Malaysia,Sarawak,All,property,theft_vehicle_motorcar,1/1/2021,136
Malaysia,Sarawak,All,property,theft_vehicle_motorcar,1/1/2022,278
Malaysia,Sarawak,All,property,theft_vehicle_motorcar,1/1/2023,259
Malaysia,Sarawak,All,property,theft_vehicle_motorcycle,1/1/2021,503
